x_values,total_1,total_2,total_3
4765,6057,3448,5407
4766,6063,3454,5413
4767,6063,3454,5419
4768,6064,3455,5421
4769,6062,3453,5418
4770,6067,3454,5413
4771,6068,3458,5413
4772,6067,3464,5419
4773,6064,3460,5425
4774,6072,3458,5423
4775,6071,3464,5429
4776,6065,3467,5425
4777,6066,3467,5424
4778,6060,3469,5427
4779,6054,3473,5428
4780,6051,3474,5428
4781,6058,3479,5425
4782,6058,3483,5423
4783,6055,3478,5421
4784,6059,3482,5427
4785,6065,3479,5423
4786,6060,3483,5429
4787,6055,3489,5430
4788,6060,3490,5433
4789,6057,3487,5433
4790,6057,3486,5439
4791,6057,3490,5437
4792,6058,3490,5442
4793,6066,3495,5442
4794,6065,3491,5446
4795,6065,3491,5448
4796,6069,3492,5445
4797,6068,3498,5440
4798,6069,3494,5435
4799,6070,3495,5432
4800,6077,3493,5436
4801,6072,3493,5440
4802,6069,3491,5439
4803,6067,3488,5435
4804,6063,3484,5432
4805,6058,3481,5433
4806,6059,3487,5432
4807,6062,3482,5438
4808,6058,3485,5438
4809,6061,3491,5439
4810,6056,3493,5446
4811,6050,3492,5445
4812,6047,3498,5440
4813,6048,3498,5447
4814,6050,3493,5448
4815,6058,3490,5453
4816,6054,3493,5457
4817,6050,3492,5461
4818,6045,3491,5467
4819,6053,3495,5470
4820,6052,3490,5472
4821,6050,3495,5476
4822,6045,3490,5475
4823,6045,3496,5477
4824,6044,3495,5477
4825,6040,3500,5473
4826,6047,3501,5472
4827,6053,3496,5473
4828,6051,3494,5470
4829,6051,3490,5476
4830,6056,3485,5477
4831,6062,3480,5479
4832,6067,3483,5477
4833,6074,3489,5481
4834,6071,3488,5484
4835,6074,3491,5485
4836,6069,3491,5489
4837,6076,3492,5493
4838,6081,3493,5494
4839,6089,3494,5501
4840,6094,3491,5500
4841,6094,3488,5507
4842,6093,3484,5508
4843,6090,3487,5505
4844,6096,3488,5507
4845,6095,3491,5502
4846,6094,3492,5509
4847,6101,3490,5505
4848,6097,3488,5506
4849,6096,3489,5505
4850,6103,3488,5505
4851,6099,3492,5512
4852,6103,3491,5508
4853,6101,3492,5513
4854,6106,3496,5511
4855,6114,3498,5515
4856,6121,3499,5518
4857,6122,3497,5519
4858,6127,3496,5519
4859,6128,3492,5523
4860,6134,3495,5527
4861,6141,3501,5533
4862,6140,3500,5528
4863,6135,3496,5526
4864,6130,3495,5524
4865,6127,3499,5528
4866,6135,3505,5525
4867,6133,3505,5529
4868,6130,3500,5525
4869,6124,3506,5529
4870,6122,3508,5534
4871,6120,3506,5530
4872,6117,3512,5527
4873,6116,3511,5534
4874,6112,3516,5538
4875,6119,3518,5534
4876,6127,3514,5535
4877,6131,3511,5539
4878,6125,3510,5535
4879,6126,3508,5538
4880,6123,3505,5535
4881,6126,3510,5532
4882,6125,3510,5532
4883,6122,3508,5529
4884,6117,3510,5524
4885,6118,3508,5525
4886,6113,3514,5529
4887,6116,3517,5524
4888,6123,3512,5521
4889,6131,3510,5519
4890,6131,3508,5522
4891,6127,3508,5526
4892,6128,3510,5524
4893,6126,3505,5529
4894,6125,3510,5526
4895,6120,3509,5529
4896,6115,3507,5529
4897,6114,3506,5535
4898,6111,3506,5539
4899,6108,3511,5538
4900,6102,3506,5536
4901,6105,3510,5534
4902,6102,3508,5536
4903,6102,3506,5540
4904,6106,3505,5542
4905,6107,3504,5549
4906,6109,3509,5545
4907,6106,3510,5550
4908,6107,3510,5555
4909,6115,3513,5559
4910,6110,3508,5554
4911,6106,3506,5552
4912,6112,3510,5555
4913,6114,3508,5553
4914,6109,3507,5548
4915,6104,3510,5543
4916,6111,3511,5540
4917,6113,3516,5539
4918,6117,3512,5541
4919,6120,3516,5539
4920,6119,3518,5545
4921,6114,3518,5552
4922,6116,3513,5555
4923,6118,3510,5560
4924,6112,3514,5566
4925,6106,3515,5568
4926,6107,3517,5568
4927,6108,3523,5571
4928,6103,3519,5566
4929,6110,3514,5561
4930,6113,3515,5563
4931,6113,3520,5569
4932,6119,3519,5566
4933,6119,3525,5573
4934,6121,3522,5575
4935,6119,3524,5571
4936,6116,3530,5578
4937,6123,3532,5582
4938,6122,3530,5584
4939,6128,3526,5588
4940,6136,3524,5584
4941,6142,3526,5579
4942,6140,3521,5583
4943,6139,3525,5581
4944,6140,3522,5588
4945,6144,3523,5594
4946,6152,3524,5593
4947,6147,3519,5589
4948,6143,3520,5585
4949,6143,3523,5590
4950,6148,3526,5595
4951,6145,3523,5597
4952,6148,3526,5601
4953,6154,3525,5599
4954,6160,3526,5601
4955,6161,3526,5600
4956,6158,3522,5597
4957,6153,3518,5592
4958,6154,3514,5587
4959,6152,3509,5582
4960,6154,3504,5585
4961,6150,3510,5582
4962,6148,3508,5589
4963,6153,3503,5587
4964,6152,3499,5584
4965,6148,3494,5580
4966,6155,3490,5579
4967,6149,3489,5578
4968,6149,3487,5584
4969,6147,3483,5589
4970,6148,3488,5596
4971,6151,3486,5603
4972,6154,3487,5602
4973,6152,3492,5598
4974,6146,3498,5595
4975,6144,3496,5601
4976,6140,3491,5603
4977,6140,3497,5602
4978,6138,3503,5607
4979,6143,3504,5605
4980,6144,3501,5611
4981,6147,3503,5610
4982,6154,3505,5615
4983,6157,3510,5614
4984,6163,3513,5617
4985,6161,3519,5622
4986,6162,3520,5617
4987,6167,3515,5618
4988,6167,3520,5618
4989,6169,3516,5624
4990,6167,3514,5620
4991,6171,3512,5626
4992,6178,3509,5631
4993,6181,3513,5627
4994,6188,3510,5631
4995,6182,3513,5627
4996,6188,3517,5625
4997,6184,3516,5629
4998,6190,3517,5626
4999,6186,3515,5629
5000,6190,3513,5632
5001,6191,3519,5635
5002,6185,3522,5642
5003,6179,3526,5649
5004,6177,3531,5645
5005,6176,3530,5651
5006,6184,3531,5653
5007,6189,3534,5660
5008,6184,3534,5660
5009,6190,3540,5666
5010,6187,3540,5673
5011,6187,3543,5671
5012,6194,3546,5668
5013,6195,3552,5671
5014,6203,3552,5677
5015,6200,3551,5680
5016,6204,3550,5676
5017,6208,3545,5677
5018,6210,3550,5679
5019,6211,3549,5679
5020,6215,3545,5681
5021,6210,3549,5676
5022,6209,3550,5672
5023,6213,3547,5668
5024,6220,3542,5668
5025,6219,3548,5663
5026,6224,3548,5660
5027,6224,3549,5659
5028,6221,3551,5663
5029,6216,3546,5665
5030,6215,3544,5668
5031,6218,3539,5667
5032,6224,3536,5670
5033,6226,3535,5668
5034,6233,3537,5665
5035,6231,3534,5661
5036,6239,3537,5656
5037,6242,3539,5657
5038,6240,3544,5652
5039,6241,3540,5655
5040,6244,3541,5661
5041,6248,3541,5661
5042,6253,3546,5661
5043,6251,3552,5660
5044,6245,3557,5663
5045,6245,3559,5661
5046,6247,3560,5667
5047,6246,3563,5673
5048,6254,3563,5669
5049,6252,3562,5671
5050,6250,3559,5672
5051,6257,3561,5675
5052,6261,3564,5675
5053,6255,3559,5678
5054,6255,3562,5685
5055,6255,3568,5686
5056,6252,3572,5684
5057,6257,3572,5682
5058,6258,3573,5680
5059,6262,3569,5682
5060,6266,3568,5688
5061,6270,3566,5690
5062,6271,3562,5694
5063,6279,3561,5691
5064,6283,3566,5691
5065,6279,3571,5686
5066,6286,3569,5690
5067,6290,3569,5690
5068,6288,3571,5694
5069,6283,3575,5700
5070,6290,3571,5698
5071,6297,3569,5705
5072,6293,3569,5701
5073,6287,3565,5701
5074,6281,3570,5708
5075,6276,3565,5710
5076,6271,3569,5705
5077,6279,3565,5711
5078,6287,3560,5712
5079,6286,3561,5711
5080,6285,3563,5706
5081,6282,3559,5702
5082,6280,3565,5698
5083,6283,3561,5694
5084,6283,3559,5700
5085,6283,3562,5703
5086,6286,3560,5699
5087,6287,3557,5694
5088,6284,3560,5699
5089,6279,3556,5699
5090,6283,3556,5703
5091,6283,3561,5699
5092,6283,3563,5694
5093,6291,3561,5695
5094,6296,3563,5699
5095,6294,3559,5704
5096,6293,3561,5706
5097,6301,3564,5711
5098,6308,3568,5716
5099,6304,3570,5713
5100,6309,3574,5712
5101,6310,3572,5713
5102,6314,3577,5719
5103,6314,3578,5718
5104,6315,3581,5724
5105,6312,3580,5724
5106,6313,3585,5726
5107,6317,3588,5725
5108,6311,3591,5726
5109,6316,3592,5732
5110,6313,3596,5739
5111,6308,3601,5746
5112,6312,3599,5742
5113,6319,3599,5740
5114,6315,3603,5741
5115,6310,3608,5747
5116,6306,3611,5749
5117,6308,3609,5752
5118,6311,3607,5748
5119,6315,3612,5750
5120,6312,3617,5745
5121,6314,3619,5749
5122,6313,3615,5752
5123,6308,3612,5757
5124,6304,3616,5761
5125,6311,3621,5765
5126,6313,3624,5770
5127,6315,3619,5774
5128,6315,3619,5778
5129,6314,3623,5775
5130,6313,3622,5773
5131,6311,3617,5776
5132,6315,3618,5775
5133,6313,3620,5774
5134,6311,3616,5771
5135,6317,3616,5766
5136,6311,3614,5765
5137,6313,3612,5765
5138,6316,3610,5772
5139,6321,3614,5779
5140,6315,3609,5780
5141,6320,3605,5785
5142,6316,3602,5788
5143,6311,3600,5793
5144,6314,3597,5798
5145,6315,3600,5796
5146,6323,3604,5791
5147,6324,3600,5789
5148,6329,3606,5791
5149,6331,3601,5792
5150,6332,3607,5799
5151,6326,3611,5798
5152,6334,3612,5801
5153,6328,3616,5802
5154,6333,3612,5807
5155,6333,3616,5814
5156,6334,3614,5817
5157,6334,3609,5816
5158,6332,3607,5823
5159,6333,3609,5819
5160,6337,3611,5820
5161,6337,3614,5824
5162,6342,3619,5830
5163,6348,3616,5827
5164,6352,3612,5832
5165,6354,3608,5833
5166,6350,3611,5836
5167,6347,3609,5835
5168,6341,3614,5835
5169,6344,3612,5841
5170,6342,3613,5843
5171,6338,3617,5848
5172,6340,3613,5851
5173,6341,3608,5858
5174,6343,3603,5853
5175,6348,3605,5849
5176,6342,3600,5852
5177,6344,3597,5857
5178,6345,3595,5863
5179,6343,3599,5866
5180,6343,3600,5864
5181,6338,3599,5871
5182,6343,3595,5872
5183,6348,3596,5870
5184,6355,3597,5877
5185,6353,3602,5874
5186,6359,3605,5881
5187,6356,3601,5877
5188,6354,3601,5876
5189,6356,3600,5881
5190,6355,3596,5876
5191,6352,3600,5876
5192,6349,3602,5871
5193,6347,3604,5877
5194,6351,3609,5881
5195,6351,3611,5884
5196,6347,3617,5885
5197,6349,3619,5883
5198,6351,3621,5887
5199,6347,3622,5891
5200,6349,3621,5887
5201,6351,3626,5893
5202,6350,3626,5893
5203,6354,3623,5899
5204,6352,3624,5896
5205,6352,3623,5901
5206,6350,3628,5899
5207,6357,3627,5894
5208,6351,3629,5899
5209,6357,3632,5897
5210,6352,3634,5895
5211,6357,3640,5894
5212,6365,3643,5891
5213,6368,3644,5887
5214,6372,3644,5892
5215,6369,3640,5899
5216,6370,3644,5906
5217,6364,3650,5901
5218,6364,3656,5903
5219,6362,3651,5903
5220,6368,3649,5905
5221,6366,3651,5905
5222,6365,3646,5907
5223,6363,3648,5910
5224,6368,3643,5914
5225,6374,3645,5920
5226,6371,3644,5926
5227,6372,3643,5922
5228,6369,3647,5926
5229,6365,3642,5925
5230,6359,3647,5925
5231,6363,3651,5925
5232,6363,3651,5930
5233,6357,3657,5926
5234,6360,3653,5928
5235,6358,3657,5934
5236,6362,3663,5940
5237,6364,3669,5938
5238,6362,3668,5937
5239,6358,3671,5932
5240,6366,3670,5939
5241,6362,3676,5942
5242,6369,3678,5944
5243,6367,3684,5946
5244,6367,3680,5941
5245,6368,3677,5943
5246,6374,3673,5945
5247,6380,3671,5943
5248,6388,3666,5938
5249,6395,3667,5942
5250,6398,3665,5940
5251,6397,3661,5936
5252,6391,3656,5941
5253,6395,3654,5948
5254,6391,3653,5953
5255,6395,3659,5952
5256,6401,3663,5956
5257,6407,3661,5952
5258,6411,3658,5953
5259,6410,3658,5953
5260,6415,3654,5954
5261,6416,3656,5949
5262,6423,3662,5946
5263,6426,3662,5948
5264,6422,3662,5955
5265,6426,3668,5955
5266,6424,3667,5950
5267,6423,3662,5948
5268,6422,3661,5954
5269,6422,3660,5952
5270,6417,3657,5958
5271,6414,3658,5953
5272,6408,3664,5955
5273,6406,3665,5950
5274,6405,3671,5955
5275,6408,3666,5950
5276,6406,3661,5948
5277,6406,3663,5949
5278,6406,3668,5944
5279,6402,3673,5944
5280,6406,3670,5951
5281,6406,3666,5956
5282,6408,3665,5953
5283,6406,3663,5955
5284,6406,3668,5961
5285,6402,3673,5966
5286,6404,3678,5968
5287,6400,3677,5966
5288,6397,3677,5961
5289,6404,3679,5957
5290,6401,3684,5956
5291,6405,3687,5957
5292,6401,3693,5960
5293,6400,3690,5958
5294,6405,3689,5965
5295,6409,3685,5970
5296,6415,3681,5969
5297,6412,3687,5970
5298,6408,3690,5974
5299,6411,3693,5981
5300,6408,3697,5977
5301,6415,3695,5979
5302,6415,3701,5985
5303,6420,3701,5992
5304,6428,3706,5993
5305,6423,3709,6000
5306,6418,3714,6007
5307,6418,3720,6004
5308,6424,3723,6010
5309,6429,3721,6014
5310,6431,3725,6017
5311,6435,3729,6023
5312,6442,3725,6029
5313,6443,3720,6032
5314,6446,3720,6039
5315,6450,3724,6038
5316,6452,3721,6042
5317,6458,3727,6038
5318,6455,3723,6040
5319,6456,3729,6045
5320,6454,3733,6047
5321,6448,3730,6049
5322,6442,3735,6046
5323,6445,3734,6049
5324,6448,3732,6047
5325,6446,3736,6050
5326,6446,3740,6051
5327,6442,3736,6049
5328,6448,3739,6052
5329,6451,3737,6057
5330,6453,3742,6060
5331,6460,3748,6063
5332,6462,3749,6060
5333,6457,3754,6060
5334,6455,3757,6063
5335,6459,3762,6064
5336,6461,3760,6061
5337,6455,3760,6068
5338,6457,3757,6064
5339,6460,3753,6067
5340,6468,3748,6069
5341,6468,3752,6075
5342,6472,3754,6074
5343,6466,3751,6072
5344,6472,3751,6074
5345,6476,3752,6069
5346,6478,3749,6076
5347,6476,3753,6072
5348,6472,3750,6074
5349,6466,3747,6074
5350,6473,3750,6069
5351,6477,3745,6064
5352,6472,3749,6070
5353,6467,3748,6076
5354,6465,3752,6078
5355,6468,3747,6084
5356,6475,3744,6090
5357,6473,3746,6094
5358,6468,3752,6092
5359,6476,3748,6099
5360,6484,3753,6105
5361,6481,3755,6105
5362,6478,3753,6102
5363,6480,3759,6100
5364,6474,3763,6107
5365,6468,3765,6102
5366,6469,3763,6101
5367,6466,3767,6106
5368,6467,3770,6101
5369,6469,3767,6106
5370,6468,3763,6109
5371,6475,3760,6113
5372,6470,3755,6115
5373,6470,3760,6113
5374,6471,3758,6118
5375,6467,3758,6121
5376,6474,3753,6125
5377,6468,3751,6124
5378,6474,3750,6131
5379,6479,3754,6131
5380,6487,3750,6137
5381,6481,3745,6139
5382,6482,3743,6142
5383,6486,3744,6146
5384,6490,3747,6150
5385,6496,3753,6150
5386,6498,3757,6154
5387,6505,3760,6158
5388,6504,3759,6159
5389,6510,3756,6157
5390,6508,3759,6163
5391,6510,3759,6160
5392,6504,3757,6165
5393,6505,3753,6164
5394,6502,3754,6163
5395,6498,3760,6158
5396,6503,3764,6154
5397,6503,3766,6161
5398,6502,3770,6158
5399,6504,3773,6160
5400,6502,3770,6164
5401,6499,3774,6166
5402,6493,3773,6172
5403,6490,3773,6179
5404,6486,3771,6182
5405,6490,3774,6180
5406,6485,3770,6186
5407,6486,3769,6185
5408,6489,3767,6186
5409,6490,3769,6193
5410,6490,3769,6199
5411,6494,3773,6195
5412,6500,3775,6192
5413,6506,3771,6187
5414,6500,3766,6193
5415,6506,3768,6196
5416,6509,3765,6194
5417,6504,3767,6191
5418,6512,3766,6187
5419,6507,3766,6191
5420,6505,3771,6186
5421,6506,3772,6181
5422,6508,3776,6183
5423,6514,3775,6190
5424,6513,3773,6189
5425,6508,3770,6191
5426,6515,3774,6191
5427,6520,3769,6192
5428,6525,3772,6189
5429,6519,3778,6192
5430,6513,3781,6199
5431,6518,3776,6197
5432,6515,3779,6199
5433,6519,3783,6206
5434,6517,3788,6212
5435,6521,3789,6214
5436,6518,3792,6221
5437,6512,3787,6226
5438,6518,3791,6232
5439,6515,3794,6232
5440,6512,3795,6229
5441,6518,3792,6226
5442,6518,3791,6226
5443,6525,3786,6224
5444,6531,3786,6223
5445,6538,3784,6226
5446,6545,3785,6232
5447,6553,3786,6235
5448,6559,3782,6230
5449,6555,3780,6227
5450,6553,3778,6234
5451,6550,3782,6235
5452,6544,3777,6233
5453,6539,3783,6229
5454,6535,3788,6225
5455,6543,3784,6221
5456,6550,3779,6226
5457,6547,3775,6232
5458,6542,3778,6238
5459,6545,3776,6236
5460,6541,3780,6234
5461,6540,3785,6235
5462,6542,3788,6234
5463,6539,3791,6235
5464,6540,3793,6239
5465,6548,3799,6239
5466,6550,3798,6244
5467,6552,3794,6239
5468,6555,3794,6241
5469,6554,3790,6244
5470,6558,3785,6243
5471,6566,3781,6244
5472,6569,3782,6242
5473,6575,3787,6249
5474,6573,3787,6247
5475,6581,3782,6250
5476,6575,3778,6249
5477,6577,3774,6253
5478,6579,3777,6248
5479,6576,3783,6247
5480,6579,3784,6250
5481,6584,3790,6252
5482,6588,3790,6252
5483,6594,3796,6254
5484,6593,3795,6253
5485,6599,3794,6251
5486,6607,3795,6255
5487,6615,3790,6251
5488,6616,3792,6248
5489,6615,3795,6248
5490,6615,3801,6250
5491,6622,3797,6254
5492,6623,3800,6257
5493,6621,3797,6252
5494,6623,3792,6251
5495,6623,3789,6252
5496,6629,3793,6255
5497,6631,3793,6260
5498,6631,3793,6259
5499,6629,3794,6257
5500,6628,3796,6258
5501,6633,3792,6259
5502,6632,3790,6264
5503,6628,3785,6270
5504,6629,3787,6276
5505,6628,3792,6278
5506,6630,3795,6273
5507,6625,3793,6273
5508,6619,3794,6279
5509,6613,3793,6286
5510,6609,3788,6284
5511,6604,3791,6283
5512,6602,3786,6286
5513,6610,3789,6282
5514,6615,3795,6286
5515,6623,3798,6290
5516,6618,3804,6290
5517,6625,3809,6287
5518,6633,3806,6289
5519,6627,3802,6293
5520,6621,3798,6298
5521,6628,3798,6297
5522,6627,3796,6293
5523,6621,3795,6291
5524,6629,3793,6290
5525,6636,3791,6285
5526,6641,3794,6281
5527,6640,3798,6286
5528,6637,3799,6290
5529,6634,3797,6286
5530,6629,3799,6284
5531,6636,3795,6287
5532,6642,3796,6290
5533,6650,3799,6291
5534,6648,3804,6295
5535,6647,3804,6290
5536,6644,3801,6292
5537,6652,3799,6298
5538,6660,3804,6294
5539,6657,3800,6294
5540,6653,3802,6298
5541,6654,3804,6293
5542,6660,3808,6293
5543,6662,3809,6289
5544,6664,3804,6288
5545,6663,3803,6292
5546,6662,3808,6292
5547,6657,3806,6288
5548,6655,3807,6288
5549,6660,3809,6289
5550,6654,3811,6286
5551,6653,3809,6287
5552,6659,3813,6294
5553,6655,3810,6297
5554,6654,3806,6296
5555,6657,3805,6300
5556,6659,3803,6301
5557,6667,3799,6299
5558,6674,3797,6300
5559,6672,3794,6299
5560,6666,3792,6299
5561,6661,3790,6304
5562,6658,3792,6306
5563,6656,3795,6312
5564,6654,3792,6312
5565,6657,3798,6317
5566,6663,3798,6317
5567,6665,3800,6321
5568,6668,3798,6321
5569,6676,3797,6323
5570,6671,3802,6329
5571,6678,3802,6324
5572,6673,3797,6326
5573,6678,3799,6327
5574,6686,3797,6328
5575,6681,3792,6334
5576,6678,3797,6332
5577,6674,3794,6327
5578,6674,3800,6331
5579,6679,3801,6326
5580,6675,3805,6329
5581,6682,3803,6335
5582,6685,3804,6341
5583,6693,3799,6343
5584,6687,3800,6343
5585,6688,3795,6346
5586,6687,3793,6342
5587,6685,3797,6343
5588,6680,3797,6346
5589,6678,3800,6352
5590,6678,3801,6348
5591,6673,3802,6353
5592,6669,3801,6356
5593,6667,3804,6352
5594,6661,3806,6350
5595,6656,3803,6347
5596,6661,3799,6345
5597,6667,3795,6352
5598,6661,3793,6356
5599,6664,3794,6359
5600,6668,3794,6366
5601,6668,3794,6361
5602,6672,3797,6364
5603,6670,3803,6371
5604,6672,3798,6376
5605,6667,3804,6376
5606,6665,3802,6380
5607,6660,3797,6387
5608,6661,3799,6388
5609,6659,3802,6395
5610,6666,3801,6394
5611,6666,3802,6389
5612,6670,3802,6392
5613,6671,3800,6397
5614,6667,3804,6398
5615,6669,3799,6393
5616,6663,3803,6394
5617,6664,3801,6398
5618,6660,3805,6396
5619,6662,3806,6399
5620,6660,3809,6406
5621,6661,3806,6409
5622,6659,3808,6412
5623,6659,3812,6417
5624,6654,3807,6421
5625,6651,3808,6420
5626,6655,3809,6425
5627,6661,3807,6422
5628,6662,3809,6426
5629,6669,3809,6423
5630,6670,3814,6419
5631,6669,3819,6425
5632,6671,3825,6420
5633,6672,3827,6421
5634,6670,3823,6423
5635,6664,3823,6428
5636,6672,3828,6428
5637,6667,3832,6432
5638,6670,3835,6431
5639,6670,3831,6436
5640,6674,3833,6440
5641,6681,3834,6445
5642,6685,3840,6442
5643,6687,3839,6444
5644,6694,3841,6442
5645,6699,3838,6441
5646,6695,3841,6440
5647,6700,3844,6443
5648,6698,3843,6448
5649,6702,3839,6451
5650,6706,3845,6455
5651,6707,3842,6462
5652,6703,3847,6459
5653,6707,3845,6457
5654,6701,3840,6458
5655,6696,3838,6463
5656,6702,3835,6465
5657,6697,3840,6472
5658,6691,3837,6470
5659,6694,3842,6471
5660,6697,3837,6470
5661,6701,3833,6474
5662,6703,3828,6477
5663,6705,3829,6479
5664,6712,3835,6476
5665,6713,3840,6476
5666,6715,3837,6475
5667,6712,3834,6475
5668,6707,3833,6481
5669,6705,3832,6488
5670,6699,3827,6483
5671,6706,3822,6479
5672,6710,3825,6486
5673,6710,3820,6481
5674,6717,3823,6481
5675,6719,3829,6477
5676,6716,3830,6481
5677,6724,3830,6476
5678,6726,3830,6482
5679,6732,3835,6483
5680,6737,3832,6490
5681,6737,3832,6492
5682,6739,3827,6495
5683,6745,3828,6491
5684,6750,3831,6496
5685,6748,3831,6503
5686,6752,3833,6503
5687,6757,3835,6501
5688,6764,3832,6508
5689,6760,3836,6509
5690,6768,3832,6505
5691,6763,3838,6511
5692,6760,3842,6517
5693,6761,3845,6523
5694,6763,3840,6529
5695,6759,3837,6535
5696,6766,3840,6536
5697,6760,3843,6542
5698,6765,3848,6538
5699,6773,3846,6534
5700,6767,3842,6529
5701,6762,3841,6526
5702,6759,3845,6522
5703,6755,3841,6518
5704,6763,3843,6518
5705,6760,3840,6519
5706,6768,3836,6516
5707,6763,3836,6522
5708,6763,3834,6525
5709,6760,3839,6520
5710,6761,3838,6524
5711,6762,3840,6521
5712,6769,3843,6528
5713,6767,3844,6532
5714,6769,3844,6529
5715,6767,3846,6526
5716,6774,3850,6531
5717,6781,3851,6529
5718,6781,3851,6532
5719,6782,3847,6533
5720,6776,3842,6533
5721,6784,3845,6534
5722,6782,3845,6537
5723,6780,3848,6534
5724,6788,3852,6532
5725,6786,3855,6530
5726,6786,3855,6534
5727,6789,3859,6541
5728,6795,3858,6544
5729,6802,3862,6548
5730,6796,3866,6547
5731,6791,3871,6542
5732,6792,3866,6548
5733,6799,3866,6552
5734,6793,3867,6555
5735,6791,3863,6552
5736,6796,3861,6548
5737,6794,3858,6550
5738,6795,3857,6554
5739,6803,3860,6553
5740,6799,3858,6557
5741,6796,3863,6561
5742,6797,3866,6563
